84.2560000000	36.8316633267	7.0366400000	5.8819800000	0.3486700000	14.4547800000	10.7832180291	1.0000000000	38.0000000000	7.2653000000	0.2770200000	0.0000000000	0.0000000000	10.3770000000	5.0000000000	0.0000000000	0.5540000000	2.4850000000	0.0020000000	36.7580000000	5468.2970000000	TCD
19.1660000000	10.0376331361	9.1402500000	10.0191300000	0.7834500000	15.3437200000	9.7849855085	7.0000000000	40.0000000000	7.9173600000	0.5342800000	0.0000000000	0.9310000000	-33.5540000000	5.0000000000	0.4220000000	0.6460000000	1.9810000000	0.1550000000	8.4818000000	12663.7990000000	CHL
72.6480000000	26.8722513089	7.6609100000	8.3324100000	0.7385400000	20.3028900000	12.9377792630	2.0000000000	41.0000000000	6.5866300000	0.3203300000	0.0000000000	0.0000000000	29.5610000000	0.0000000000	0.0000000000	0.6410000000	0.8330000000	0.0450000000	25.6630000000	1121964.7210000000	CHN
29.1610000000	20.5703624733	9.1442200000	9.6443100000	0.5895300000	16.1283900000	10.7265000388	7.0000000000	42.0000000000	8.3046400000	0.3267800000	0.0000000000	0.9800000000	4.7880000000	3.0000000000	0.0890000000	0.5650000000	2.0200000000	0.0620000000	19.2950000000	33621.8910000000	COL
78.0280000000	42.5312500000	7.1322700000	7.7679600000	0.4051800000	12.2015000000	4.7361984484	1.0000000000	43.0000000000	6.4092500000	0.5083800000	0.0000000000	0.0000000000	-11.6710000000	5.0000000000	0.4500000000	0.5670000000	3.8450000000	0.0720000000	39.4690000000	497.8360000000	COM
68.5810000000	30.1885416667	7.0543500000	6.5678700000	0.3001600000	16.4068800000	10.0367063963	1.0000000000	44.0000000000	6.9974300000	0.1126700000	0.0000000000	0.0000000000	-0.5690000000	3.0000000000	0.0000000000	0.2250000000	2.1940000000	0.0400000000	28.9810000000	34811.0840000000	ZAR
50.6040000000	16.6670673077	8.3692000000	8.5001500000	0.4207600000	13.7797900000	9.2270008129	1.0000000000	45.0000000000	7.8829600000	0.2073300000	0.0000000000	0.0000000000	-3.6840000000	1.0000000000	0.0000000000	0.4150000000	3.2490000000	0.1680000000	13.8670000000	2095.1660000000	COG
27.7010000000	16.6259220232	9.1180300000	9.7228800000	0.6703300000	13.8095200000	7.9508548577	7.0000000000	46.0000000000	8.1452700000	0.5461100000	0.0160000000	0.9060000000	9.9410000000	3.0000000000	0.4220000000	0.6700000000	3.1510000000	0.0510000000	15.7780000000	2874.8390000000	CRI
60.9380000000	32.9958805355	8.1436700000	8.4402600000	0.3924100000	15.3004100000	8.8038747635	1.0000000000	47.0000000000	7.6029700000	0.3128300000	0.0000000000	0.0000000000	5.4960000000	5.0000000000	0.0000000000	0.6260000000	2.8080000000	0.0290000000	32.0390000000	10909.7580000000	CIV
15.6060000000	7.2035140562	9.6680600000	10.5199200000	0.8521300000	12.6732400000	5.0875963352	5.0000000000	50.0000000000	8.3900000000	0.8613300000	0.0000000000	0.0000000000	35.0810000000	5.0000000000	1.0000000000	0.7230000000	3.9960000000	0.0040000000	7.1747000000	664.9700000000	CYP
11.8631797233	7.4610471944	8.9195700000	10.0934400000	0.9278600000	15.9245800000	8.8195175406	4.0000000000	52.0000000000	7.4047700000	0.4257800000	0.0000000000	0.0130000000	49.1750000000	0.0000000000	0.0890000000	0.7630000000	3.0480000000	0.0400000000	7.1626053066	15514.2210000000	CSK
5.8192000000	4.3801810865	10.1047800000	11.1635800000	1.0984400000	14.8556400000	7.9327210275	5.0000000000	53.0000000000	8.4769300000	0.8808900000	0.0000000000	0.0050000000	55.7180000000	4.0000000000	0.7780000000	0.9840000000	3.4300000000	0.0060000000	4.3539000000	5121.6120000000	DNK
26.2680000000	16.1342213115	8.8975800000	9.4117900000	0.5541800000	14.5568200000	8.1794801854	7.0000000000	56.0000000000	8.0863000000	0.2548300000	0.0010000000	0.8710000000	18.5610000000	3.0000000000	0.0000000000	0.5100000000	3.1080000000	0.0240000000	15.7470000000	6814.6610000000	DOM
34.5450000000	15.8913525499	9.0345700000	9.9612900000	0.6955800000	14.9326200000	8.9523465432	7.0000000000	57.0000000000	7.8756300000	0.7088900000	0.0000000000	0.7140000000	-2.0620000000	3.0000000000	0.8440000000	0.5730000000	2.4350000000	0.0980000000	14.3340000000	9794.3870000000	ECU
43.6020000000	19.6273291925	8.8015300000	8.1254200000	0.6468500000	16.4406700000	7.8567067931	6.0000000000	58.0000000000	8.4927300000	0.2755000000	0.0000000000	0.0000000000	29.9960000000	1.0000000000	0.0000000000	0.5510000000	2.4640000000	0.0340000000	18.9600000000	53729.5020000000	EGY
37.6660000000	21.0170340681	8.6212800000	8.6336100000	0.4783800000	14.3139400000	7.2026611965	7.0000000000	59.0000000000	8.1367300000	0.3858300000	0.0000000000	0.9230000000	13.7750000000	3.0000000000	0.4000000000	0.3720000000	3.3640000000	0.0020000000	20.9750000000	4944.5290000000	SLV
45.9640000000	20.3246618106	9.1775900000	9.9157200000	0.8147600000	12.3976700000	5.7037824747	2.0000000000	65.0000000000	7.9937600000	0.5098100000	0.0080000000	0.0080000000	-17.8270000000	5.0000000000	0.4080000000	0.6110000000	2.9210000000	0.0390000000	19.5320000000	716.7850000000	FJI
9.0428000000	6.5546184739	10.1669600000	11.3985900000	1.0413200000	14.7452900000	7.8508826648	5.0000000000	66.0000000000	8.5098300000	0.8788900000	0.0000000000	0.0000000000	60.2120000000	4.0000000000	0.7780000000	0.9800000000	3.0750000000	0.0040000000	6.5284000000	4951.7150000000	FIN
5.9742000000	3.3519597990	10.2740700000	11.3495700000	0.7905200000	17.0517000000	10.3509579548	5.0000000000	67.0000000000	8.9458000000	0.8706700000	0.0000000000	1.0040000000	48.8570000000	4.0000000000	0.8000000000	0.9410000000	2.7250000000	0.0050000000	3.3352000000	56101.4240000000	FRA
54.4320000000	12.8356687898	8.6237700000	10.0571300000	0.3021200000	13.1194800000	8.5471402678	1.0000000000	70.0000000000	7.6049700000	0.2868300000	0.0000000000	0.0600000000	0.3720000000	5.0000000000	0.0000000000	0.5740000000	3.4230000000	0.2150000000	10.0760000000	880.0210000000	GAB
82.4200000000	31.1480000000	7.4487200000	7.0965400000	0.1125600000	12.8613900000	5.5797298260	1.0000000000	71.0000000000	7.5122600000	0.3949400000	0.0000000000	0.0000000000	13.2570000000	5.0000000000	0.2220000000	0.5680000000	3.9550000000	0.0000000000	31.1480000000	844.9100000000	GMB
4.4696000000	1.7085427136	10.2747800000	11.4005200000	0.9767200000	17.1610300000	9.3855533895	5.0000000000	73.0000000000	8.7351900000	0.8815000000	0.0000000000	0.9490000000	48.1610000000	5.0000000000	0.8000000000	0.9630000000	2.9160000000	0.0050000000	1.7000000000	61474.0000000000	DEU
59.7490000000	50.4197154472	7.5250700000	7.1049100000	0.4314800000	15.6100400000	8.7419354641	1.0000000000	75.0000000000	7.3036700000	0.3812800000	0.0000000000	0.0000000000	6.6940000000	3.0000000000	0.2220000000	0.5400000000	2.9380000000	0.0160000000	49.6130000000	14227.4000000000	GHA
24.4940000000	13.2889114954	9.7176000000	10.6643500000	0.8117300000	15.1567200000	9.1252181186	5.0000000000	76.0000000000	8.4324900000	0.7560000000	0.0000000000	0.0000000000	38.0580000000	4.0000000000	0.8000000000	0.7120000000	3.2960000000	0.0170000000	13.0630000000	10103.1710000000	GRC
52.7100000000	25.9267803410	8.9133500000	8.9583600000	0.3470600000	14.7220700000	8.0848706291	7.0000000000	81.0000000000	8.5437800000	0.3967800000	0.0000000000	0.5880000000	14.6220000000	3.0000000000	0.4220000000	0.3710000000	3.0930000000	0.0030000000	25.8490000000	8324.9160000000	GTM
88.0190000000	25.4225352113	7.3293500000	6.9069800000	0.3161900000	14.7463800000	8.2230905512	1.0000000000	82.0000000000	7.2243400000	0.3518300000	0.0000000000	0.0000000000	11.6710000000	5.0000000000	0.2000000000	0.5040000000	3.1760000000	0.0770000000	23.4650000000	5368.1210000000	GIN
85.7830000000	58.1340000000	7.2367300000	7.8341000000	0.0750400000	12.9986200000	7.2548848101	1.0000000000	83.0000000000	6.8630000000	0.2587200000	0.0000000000	0.0000000000	12.2620000000	1.0000000000	0.1780000000	0.3400000000	3.7430000000	0.0000000000	58.1340000000	931.7220000000	GNB
22.7520000000	28.4775465498	8.2250800000	9.5680700000	0.6481100000	12.5718000000	7.4529823295	7.0000000000	84.0000000000	6.9054800000	0.2674400000	0.8210000000	0.8210000000	5.7610000000	1.0000000000	0.1560000000	0.3790000000	3.2550000000	0.0870000000	26.0000000000	793.6370000000	GUY
68.4440000000	36.3570743383	7.6063000000	7.4004600000	0.2170800000	14.7796200000	7.4366172652	7.0000000000	85.0000000000	7.4921400000	0.1178300000	0.0000000000	0.0750000000	18.9320000000	3.0000000000	0.0000000000	0.2360000000	3.0170000000	0.0020000000	36.2843601896	6606.4050000000	HTI
44.5220000000	21.4979716024	8.4330600000	8.7282200000	0.4770400000	14.1967700000	8.3721674194	7.0000000000	86.0000000000	7.8084400000	0.3896100000	0.0030000000	0.8450000000	14.1940000000	3.0000000000	0.3560000000	0.4240000000	3.3170000000	0.0140000000	21.1970000000	4591.8830000000	HND
0.9703000000	0.3236536537	9.9773100000	10.2794400000	0.8905100000	15.1094100000	2.0794415417	2.0000000000	87.0000000000	8.9357400000	0.8956700000	0.0040000000	0.0040000000	22.7040000000	5.0000000000	1.0000000000	0.7910000000	3.5800000000	0.0010000000	0.3233300000	5593.4220000000	HKG
15.8520000000	17.2661122661	9.2936600000	10.4299000000	1.1270000000	15.4667900000	8.7790958109	4.0000000000	88.0000000000	7.5985400000	0.4495600000	0.0000000000	0.0050000000	47.4190000000	1.0000000000	0.1110000000	0.7880000000	3.2930000000	0.0380000000	16.6100000000	10445.9770000000	HUN
10.8790000000	12.1489151874	10.1602400000	11.1071000000	0.9288900000	11.7961800000	7.7328075304	5.0000000000	89.0000000000	8.7579300000	0.8957400000	0.0000000000	0.0000000000	63.8920000000	5.0000000000	0.8050000000	0.9860000000	3.4990000000	-0.0140000000	12.3190000000	249.4180000000	ISL
65.1580000000	32.6592065107	8.0214900000	8.2362800000	0.4087000000	19.5746400000	12.1089558348	3.0000000000	90.0000000000	7.5053900000	0.3064400000	0.0000000000	0.0000000000	25.2740000000	3.0000000000	0.0220000000	0.5910000000	1.1910000000	0.0170000000	32.1040000000	817431.3880000000	IND
55.7120000000	25.5779294653	8.2724000000	8.9976200000	0.5025000000	18.0171600000	10.4048687175	2.0000000000	91.0000000000	7.4072900000	0.5196100000	0.0000000000	0.0000000000	-6.5620000000	3.0000000000	0.5560000000	0.4840000000	1.4970000000	0.1210000000	22.4830000000	176750.8030000000	IDN
40.1480000000	25.1777076761	9.2546200000	10.1177400000	0.4395200000	16.5427700000	10.9824072079	6.0000000000	92.0000000000	8.3835400000	0.2428300000	0.0000000000	0.0000000000	35.3800000000	3.0000000000	0.0000000000	0.4860000000	2.3090000000	0.0490000000	23.9440000000	53048.6830000000	IRN
15.1490000000	9.8472250252	9.9255700000	10.9284200000	0.9406800000	14.1191100000	8.6395877996	5.0000000000	94.0000000000	8.4834600000	0.7667200000	0.7420000000	0.7420000000	54.6110000000	5.0000000000	0.6440000000	0.8890000000	3.5220000000	0.0090000000	9.7586000000	3521.2800000000	IRL
4.4696000000	3.4205231388	10.0588800000	10.8545200000	1.0358800000	14.3547600000	6.3647507569	6.0000000000	96.0000000000	8.6251700000	0.4891100000	0.0000000000	0.0000000000	32.0840000000	4.0000000000	0.2220000000	0.7560000000	3.9920000000	0.0060000000	3.4000000000	4440.9430000000	ISR
9.3172000000	3.6154308617	10.2939200000	11.3183400000	0.7662800000	16.9559600000	9.7442573270	5.0000000000	97.0000000000	9.0154200000	0.8076700000	0.0000000000	0.0060000000	45.4150000000	3.0000000000	0.8000000000	0.8150000000	2.6370000000	0.0020000000	3.6082000000	56911.9760000000	ITA
26.0150000000	7.8560922064	8.4328400000	9.4596100000	0.5521600000	13.9321400000	6.1398845522	7.0000000000	98.0000000000	7.3673000000	0.4831100000	0.9400000000	0.9400000000	18.0550000000	5.0000000000	0.4220000000	0.5440000000	3.1000000000	0.0890000000	7.1569000000	2343.3350000000	JAM
7.9107000000	2.6752256770	9.9430600000	11.0694600000	0.9712800000	18.1629700000	8.5786645135	2.0000000000	99.0000000000	8.4085700000	0.8326700000	0.0000000000	0.0000000000	35.7120000000	5.0000000000	0.7330000000	0.9320000000	1.6990000000	0.0030000000	2.6672000000	122579.5730000000	JPN
15.7540000000	7.1749740395	9.5982600000	10.0098300000	0.5673100000	13.4250400000	7.0604763660	6.0000000000	100.0000000000	8.8251700000	0.6145000000	0.0000000000	0.0000000000	31.6020000000	5.0000000000	0.6670000000	0.5620000000	4.2220000000	0.0370000000	6.9095000000	4416.9200000000	JOR
80.0810000000	31.5280561122	7.5997800000	7.9187300000	0.4140600000	16.1339600000	8.7250200386	1.0000000000	102.0000000000	7.0262500000	0.3130600000	0.0000000000	0.0000000000	-0.5130000000	5.0000000000	0.0440000000	0.5820000000	2.5240000000	0.0020000000	31.4650000000	22046.9690000000	KEN
21.2060000000	10.0669687815	9.5092100000	10.1125700000	0.9248500000	16.6677100000	7.7079615318	2.0000000000	105.0000000000	8.2826900000	0.6673300000	0.0000000000	0.0000000000	37.5530000000	3.0000000000	0.6000000000	0.7350000000	2.6640000000	0.0070000000	9.9965000000	42075.5410000000	KOR
40.2280000000	24.8916750251	7.7110500000	7.8368900000	0.4703400000	13.5841100000	7.7493224647	1.0000000000	111.0000000000	7.1777900000	0.5515400000	0.0000000000	0.0000000000	-29.5950000000	5.0000000000	0.4420000000	0.6610000000	3.0280000000	0.0030000000	24.8170000000	1642.6790000000	LSO
3.9211000000	1.9340020060	10.4614200000	11.5832300000	0.9805200000	11.9828700000	4.7567747701	5.0000000000	116.0000000000	8.9199900000	0.9000000000	0.0000000000	0.0000000000	49.7800000000	5.0000000000	0.8000000000	1.0000000000	5.6390000000	0.0030000000	1.9282000000	373.4750000000	LUX
78.9150000000	36.2795232936	7.2735200000	5.7626200000	0.5321800000	15.3864700000	10.5207790808	1.0000000000	119.0000000000	7.4967800000	0.2380000000	0.0000000000	0.0000000000	-18.9580000000	1.0000000000	0.0000000000	0.4760000000	2.2930000000	0.0770000000	33.4860000000	10965.7190000000	MDG
86.7800000000	54.4330794342	6.9543600000	7.0771900000	0.3457200000	15.0497800000	8.3492478006	1.0000000000	120.0000000000	6.5472200000	0.2513300000	0.0000000000	0.0000000000	-15.8110000000	5.0000000000	0.0000000000	0.5030000000	2.5390000000	0.0810000000	50.0240000000	8595.4500000000	MWI
29.8070000000	21.5328874025	9.1560500000	10.0665700000	0.6733600000	15.7389600000	8.4984180361	2.0000000000	121.0000000000	8.0274300000	0.8436700000	0.0000000000	0.0000000000	3.2690000000	5.0000000000	1.0000000000	0.6870000000	2.8230000000	0.1030000000	19.3150000000	16956.8760000000	MYS
86.5010000000	45.5313765182	7.1133500000	6.7235500000	0.1098800000	15.0134200000	10.3763932168	1.0000000000	123.0000000000	7.1983700000	0.2332800000	0.0000000000	0.0000000000	12.5080000000	1.0000000000	0.1560000000	0.3110000000	2.5490000000	0.0120000000	44.9850000000	8470.1220000000	MLI
3.2924000000	4.0290155440	9.7061900000	10.4022600000	0.8289000000	11.7369100000	2.5649493575	6.0000000000	124.0000000000	8.5292600000	0.5785500000	0.0000000000	0.0000000000	35.8870000000	2.0000000000	0.5350000000	0.6220000000	4.5860000000	0.0350000000	3.8880000000	349.8580000000	MLT
58.6910000000	35.1160042965	7.4864300000	8.3081800000	0.3374600000	13.5502600000	10.5895849416	1.0000000000	127.0000000000	6.7381000000	0.2031400000	0.0000000000	0.0000000000	17.9250000000	3.0000000000	0.0000000000	0.4060000000	3.1540000000	0.0690000000	32.6930000000	1916.5400000000	MRT
18.6040000000	13.0630630631	9.1343500000	9.0598500000	0.5955900000	13.3025600000	4.7273878187	1.0000000000	128.0000000000	8.5760100000	0.8519300000	0.0030000000	0.5670000000	-20.2320000000	5.0000000000	1.0000000000	0.7040000000	3.4380000000	0.0010000000	13.0500000000	1039.1040000000	MUS
29.6130000000	7.4970041322	9.6375400000	10.2558600000	0.5784200000	17.0980400000	11.5049840150	7.0000000000	130.0000000000	8.7499500000	0.3961700000	0.0000000000	0.8800000000	16.7590000000	3.0000000000	0.2000000000	0.5920000000	1.5090000000	0.0320000000	7.2571000000	80108.9670000000	MEX
46.9310000000	17.7157569516	8.8002700000	8.7408500000	0.6441200000	15.8280400000	10.2995754988	6.0000000000	135.0000000000	8.1858600000	0.5037200000	0.0000000000	0.0000000000	33.5930000000	3.0000000000	0.4440000000	0.5630000000	2.5420000000	0.0290000000	17.2020000000	23043.7480000000	MAR
83.0470000000	46.7611777535	7.2325800000	6.0281800000	0.1447200000	15.8314600000	10.7600282800	1.0000000000	136.0000000000	7.6900700000	0.2680000000	0.0000000000	0.0120000000	-18.4990000000	1.0000000000	0.0000000000	0.5360000000	2.4080000000	0.0830000000	42.8800000000	13756.7700000000	MOZ
73.7960000000	57.7724068479	6.9276600000	7.0231000000	0.2706800000	16.6985500000	9.2504260955	2.0000000000	137.0000000000	6.6092600000	0.1835000000	0.0000000000	0.0000000000	17.6790000000	1.0000000000	0.0000000000	0.3670000000	2.3740000000	0.0070000000	57.3680000000	39433.3270000000	MMR
50.5710000000	16.5147058824	8.8361300000	10.1921000000	0.4575100000	12.9234700000	10.8887071538	1.0000000000	138.0000000000	7.7006300000	0.3685000000	0.0670000000	0.0880000000	-17.9790000000	3.0000000000	0.2750000000	0.4620000000	3.0590000000	0.2520000000	12.3530000000	1277.7840000000	NAM
4.7585000000	4.0321685509	10.2594000000	11.2780800000	0.9787600000	15.6202000000	7.6068845312	5.0000000000	140.0000000000	8.7713000000	0.8940000000	0.0000000000	0.0000000000	51.8740000000	4.0000000000	0.8000000000	0.9880000000	3.5790000000	0.0270000000	3.9233000000	14753.2530000000	NLD
10.5540000000	7.4419615774	10.1426500000	11.2650800000	1.2147200000	14.2107100000	9.5664751701	2.0000000000	143.0000000000	8.3667200000	0.5930000000	0.9000000000	0.9000000000	-36.8920000000	5.0000000000	0.2000000000	0.9860000000	2.1030000000	0.0110000000	7.3601000000	3299.2940000000	NZL
29.8990000000	30.0291970803	8.4012800000	9.0782100000	0.5065200000	13.8872200000	8.7899646511	7.0000000000	144.0000000000	7.5563000000	0.4283300000	0.0090000000	0.6550000000	12.2110000000	3.0000000000	0.3330000000	0.5230000000	3.1550000000	0.0410000000	28.7980000000	3648.1440000000	NIC
90.2160000000	38.2575757576	6.9185600000	7.0498000000	0.0723600000	15.0802100000	9.4626543006	1.0000000000	145.0000000000	6.7805800000	0.2570000000	0.0000000000	0.0000000000	13.8760000000	5.0000000000	0.0000000000	0.5140000000	2.5150000000	0.0760000000	35.3500000000	7255.7400000000	NER
45.2290000000	51.2601010101	7.4453100000	8.2165400000	0.1962100000	17.4919900000	10.8652295473	1.0000000000	146.0000000000	6.8634900000	0.2140000000	0.0000000000	0.0000000000	6.5430000000	4.0000000000	0.0000000000	0.4280000000	2.1610000000	0.2080000000	40.5980000000	82447.7350000000	NGA
6.6462000000	3.5563517915	10.2000400000	11.4598500000	1.1018400000	14.5645400000	6.8710912946	5.0000000000	148.0000000000	8.4682900000	0.8727200000	0.0000000000	0.0000000000	59.9770000000	4.0000000000	0.7780000000	0.9680000000	3.1590000000	0.0790000000	3.2754000000	4203.0680000000	NOR
45.6110000000	7.1719864177	9.6180700000	10.7685400000	0.6275500000	12.9050100000	6.9546388649	6.0000000000	149.0000000000	8.4152800000	0.5698400000	0.0000000000	0.0000000000	20.4450000000	3.0000000000	0.5070000000	0.6330000000	3.5320000000	0.4110000000	4.2243000000	1636.4560000000	OMN
53.4340000000	26.1790744467	8.4232400000	8.2409600000	0.2572800000	17.2683900000	10.1619982477	3.0000000000	150.0000000000	8.2571100000	0.2265000000	0.0000000000	0.0000000000	31.1730000000	3.0000000000	0.0000000000	0.4530000000	2.0840000000	0.0060000000	26.0220000000	112012.1570000000	PAK
26.7400000000	10.2462462462	8.9743500000	9.8931300000	0.7683000000	13.6251200000	7.5522372876	7.0000000000	152.0000000000	7.7466700000	0.3344500000	0.1400000000	0.8050000000	9.2060000000	3.0000000000	0.2590000000	0.4100000000	3.1600000000	0.0010000000	10.2360000000	2304.2490000000	PAN
79.8730000000	36.0730198020	7.9209000000	8.7169300000	0.2211000000	14.3800500000	6.1569789856	2.0000000000	153.0000000000	7.3017900000	0.3123300000	0.0150000000	0.0150000000	-6.6000000000	5.0000000000	0.0000000000	0.6250000000	2.3190000000	0.1920000000	29.1470000000	3672.9940000000	PNG
40.1750000000	29.7738693467	8.7020800000	9.1787500000	0.6067000000	14.1118200000	9.7506859623	7.0000000000	154.0000000000	7.8570400000	0.3096700000	0.0000000000	0.0360000000	-25.5830000000	3.0000000000	0.1330000000	0.4860000000	2.3450000000	0.0050000000	29.6250000000	3969.0390000000	PRY
36.5800000000	10.5265848671	9.0343900000	9.8023100000	0.7167900000	15.6963200000	10.3367299416	7.0000000000	155.0000000000	7.9336400000	0.4636100000	0.0000000000	0.5640000000	-11.7940000000	3.0000000000	0.4890000000	0.4380000000	1.9500000000	0.0220000000	10.2950000000	20755.7760000000	PER
47.0730000000	23.4077471967	8.4057600000	8.9924700000	0.7864800000	16.8863000000	9.1258712153	2.0000000000	156.0000000000	7.3259300000	0.2811100000	0.0000000000	0.0000000000	13.9220000000	3.0000000000	0.1560000000	0.4070000000	2.1790000000	0.0190000000	22.9630000000	58171.4600000000	PHL
27.9350000000	13.7262277952	9.0405900000	10.4326100000	0.9678800000	16.7832800000	9.8426754131	4.0000000000	157.0000000000	7.3767000000	0.4023900000	0.0000000000	0.0400000000	50.2440000000	1.0000000000	0.1110000000	0.6940000000	2.6280000000	0.0430000000	13.1360000000	37826.2050000000	POL
19.3160000000	6.0461220269	9.4696600000	10.2900000000	0.5132200000	15.3445600000	8.0955987014	5.0000000000	158.0000000000	8.5462800000	0.7945600000	0.0000000000	1.0000000000	38.8160000000	4.0000000000	0.7780000000	0.8110000000	2.9330000000	0.0330000000	5.8466000000	9887.1010000000	PRT
4.6223000000	1.5249249249	10.1343600000	10.6569400000	0.5991700000	13.9573700000	6.1355648911	7.0000000000	159.0000000000	9.2739000000	0.5534900000	0.0380000000	1.0000000000	18.2250000000	5.0000000000	0.4670000000	0.6400000000	3.1250000000	0.0010000000	1.5234000000	3465.5930000000	PRI
